,2MASS/2MASS.H,2MASS/2MASS.J,2MASS/2MASS.Ks,AKARI/FIS.N160,AKARI/FIS.N60,AKARI/FIS.WIDE-L,AKARI/FIS.WIDE-S,AKARI/IRC.L18W,AKARI/IRC.S9W,COBE/DIRBE.100m,COBE/DIRBE.12m,COBE/DIRBE.140m,COBE/DIRBE.1p25m,COBE/DIRBE.240m,COBE/DIRBE.25m,COBE/DIRBE.2p2m,COBE/DIRBE.3p5m,COBE/DIRBE.4p9m,COBE/DIRBE.60m,DENIS/DENIS.I,DENIS/DENIS.J,DENIS/DENIS.Ks,GAIA/GAIA3.G,GAIA/GAIA3.Gbp,GAIA/GAIA3.Grp,GALEX/GALEX.FUV,GALEX/GALEX.NUV,Generic/Cousins.I,Generic/Cousins.R,Generic/Johnson_UBVRIJHKL.B,Generic/Johnson_UBVRIJHKL.H,Generic/Johnson_UBVRIJHKL.I,Generic/Johnson_UBVRIJHKL.J,Generic/Johnson_UBVRIJHKL.K,Generic/Johnson_UBVRIJHKL.LI,Generic/Johnson_UBVRIJHKL.M,Generic/Johnson_UBVRIJHKL.N,Generic/Johnson_UBVRIJHKL.R,Generic/Johnson_UBVRIJHKL.U,Generic/Johnson_UBVRIJHKL.V,HST/WFPC2-WF.F170W,HST/WFPC2-WF.F255W,HST/WFPC2-WF.F336W,HST/WFPC2-WF.F439W,HST/WFPC2-WF.F502N,HST/WFPC2-WF.F555W,HST/WFPC2-WF.F814W,Herschel/PACS.blue,Herschel/PACS.green,Herschel/PACS.red,Hipparcos/Hipparcos.Hp_MvB,IRAS/IRAS.100mu,IRAS/IRAS.12mu,IRAS/IRAS.25mu,IRAS/IRAS.60mu,JCMT/SCUBA2.450GHz,JCMT/SCUBA2.850GHz,MSX/MSX.A,MSX/MSX.B1,MSX/MSX.B2,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,Paranal/VISTA.H,Paranal/VISTA.J,Paranal/VISTA.Ks,Paranal/VISTA.Y,Paranal/VISTA.Z,SLOAN/SDSS.g,SLOAN/SDSS.i,SLOAN/SDSS.r,SLOAN/SDSS.u,SLOAN/SDSS.z,Skymapper/Skymapper.g,Skymapper/Skymapper.i,Skymapper/Skymapper.r,Skymapper/Skymapper.u,Skymapper/Skymapper.v,Skymapper/Skymapper.z,TYCHO/TYCHO.B_MvB,TYCHO/TYCHO.V_MvB,WISE/WISE.W1,WISE/WISE.W2,WISE/WISE.W3,WISE/WISE.W4
0.25,8.070599352146419e-07,1.2807160805797574e-06,4.985908286225595e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2452898113680157e-06,-1.0,-1.0,4.7608878927967575e-07,-1.0,-1.0,-1.0,2.384784194112187e-06,1.2916356162025983e-06,5.003148795894253e-07,3.045652300812891e-06,3.5428790915743197e-06,2.4374345902116075e-06,6.771393087574713e-06,3.960547625640169e-06,2.401033237891468e-06,2.9408910203742337e-06,3.850263480410951e-06,8.120883220984825e-07,2.1550741271979975e-06,1.3004875882934499e-06,4.960749638232646e-07,-1.0,-1.0,-1.0,2.7629567761750834e-06,4.318429116464506e-06,3.3951124189963766e-06,5.659763368414985e-06,4.485939157730598e-06,4.491531640716603e-06,3.905081387798416e-06,3.564871058527254e-06,3.4079703377222325e-06,2.354895454886245e-06,-1.0,-1.0,-1.0,3.3637610828589015e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.6724306764486823e-06,2.5245186642819147e-06,3.0489676810991104e-06,1.8860613471293941e-06,2.1354874935072385e-06,8.122063793243757e-07,1.25918057073648e-06,5.033957767890593e-07,1.7696801938808834e-06,2.0985742006321645e-06,3.728506544609393e-06,2.5403594047040737e-06,3.0550501575316183e-06,4.289878351233011e-06,2.0688684412103754e-06,3.573266349697636e-06,2.4405144783728215e-06,3.0811753991250657e-06,4.3790846574878044e-06,4.0621859311582e-06,2.0248002506825395e-06,3.938907977109118e-06,3.454699107688278e-06,-1.0,-1.0,-1.0,-1.0
0.26,8.032183750321619e-07,1.2711990034112454e-06,4.969862286761208e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2362340080969624e-06,-1.0,-1.0,4.7460592679444854e-07,-1.0,-1.0,-1.0,2.3465167172980182e-06,1.2819074637353746e-06,4.986992227211476e-07,2.9663833670661046e-06,3.4303675536961465e-06,2.395627574437883e-06,6.288238359059168e-06,3.67815083356133e-06,2.3621884468017068e-06,2.8753933973523705e-06,3.708516329484668e-06,8.081964901768522e-07,2.124645817250896e-06,1.2904474458189968e-06,4.944637847252633e-07,-1.0,-1.0,-1.0,2.706379236665834e-06,4.129589769617739e-06,3.301039772823272e-06,5.257931379396075e-06,4.216523391784691e-06,4.2856660044733375e-06,3.7587077460434003e-06,3.4529321200568017e-06,3.3106469383059978e-06,2.3173155842483814e-06,-1.0,-1.0,-1.0,3.265255689814878e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5509356568921526e-06,2.4804806152710326e-06,2.977410632088531e-06,1.8641684415327275e-06,2.1062368972427712e-06,8.083145619171891e-07,1.2500127501982495e-06,5.01763450859168e-07,1.7507935653793014e-06,2.0704956632603203e-06,3.6005402026028113e-06,2.495613125654976e-06,2.983089374384326e-06,4.103761073304159e-06,2.041613659446449e-06,3.461193318484111e-06,2.400008477025309e-06,3.0075631715161884e-06,4.185899102749666e-06,3.8949602230112336e-06,1.9988906817483583e-06,3.7876592154636795e-06,3.353748992674771e-06,-1.0,-1.0,-1.0,-1.0
0.27,7.993951908296362e-07,1.2617532146848209e-06,4.953868087231209e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2272450334070555e-06,-1.0,-1.0,4.7312770540472456e-07,-1.0,-1.0,-1.0,2.30886808752707e-06,1.2722533416490717e-06,4.970888027494879e-07,2.8893891297663476e-06,3.3215786957551824e-06,2.354562963204621e-06,5.839611424405034e-06,3.4162872837547135e-06,2.3239760462860335e-06,2.8113714372047668e-06,3.572023736211558e-06,8.043234229346541e-07,2.0946560343691145e-06,1.2804868099429664e-06,4.928579061033148e-07,-1.0,-1.0,-1.0,2.6509908043343267e-06,3.949028971876905e-06,3.2095967566281883e-06,4.884796789953626e-06,3.96347002600048e-06,4.089249897602857e-06,3.6178309030017685e-06,3.34450815522536e-06,3.216152748804834e-06,2.2803459785300234e-06,-1.0,-1.0,-1.0,3.1697784527543793e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.4335036032640404e-06,2.43721589658707e-06,2.9075476130138205e-06,1.8425301970154303e-06,2.0773883562028817e-06,8.044415027994145e-07,1.2409119716726062e-06,5.001364352572856e-07,1.7321089351379163e-06,2.0427939777507408e-06,3.47700687091153e-06,2.4516602371621694e-06,2.9128342394555314e-06,3.925733841603583e-06,2.014720514556415e-06,3.3526907161854455e-06,2.3601796970032e-06,2.9357315581555335e-06,4.001246965918265e-06,3.734622040457474e-06,1.9733149235999257e-06,3.642236609484856e-06,3.2557837496498353e-06,-1.0,-1.0,-1.0,-1.0
0.28,7.955902942735904e-07,1.2523781760091705e-06,4.937925519896537e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2183223869495696e-06,-1.0,-1.0,4.716541105146044e-07,-1.0,-1.0,-1.0,2.271828221030745e-06,1.2626726804869732e-06,4.954836026366205e-07,2.8145988941641733e-06,3.21638467746508e-06,2.314227155074318e-06,5.423040879185255e-06,3.173437113991719e-06,2.286385678868211e-06,2.7487915287579293e-06,3.440589655131224e-06,8.004690293511247e-07,2.0650983320963197e-06,1.2706050354208772e-06,4.912573103006576e-07,-1.0,-1.0,-1.0,2.5967658684395353e-06,3.7763828719747128e-06,3.120709245277431e-06,4.538298847784761e-06,3.725773436954362e-06,3.901848937681194e-06,3.482244053926715e-06,3.239488790106314e-06,3.1244041003038563e-06,2.2439765694963893e-06,-1.0,-1.0,-1.0,3.077232368513593e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.3199971996097325e-06,2.3947108393016227e-06,2.839338173913994e-06,1.8211436453048671e-06,2.0489363249564925e-06,8.005871110283086e-07,1.2318777427206526e-06,4.98514712651341e-07,1.7136241382649639e-06,2.015464070553138e-06,3.3577515772571552e-06,2.4084865812189498e-06,2.8442440723534313e-06,3.7554443228742893e-06,1.9881841753823326e-06,3.2476431052260024e-06,2.3210167343732013e-06,2.8656369558436953e-06,3.824750818754945e-06,3.580887566129827e-06,1.9480686477788535e-06,3.502415036201765e-06,3.1607141466004324e-06,-1.0,-1.0,-1.0,-1.0
0.29000000000000004,7.918035974572405e-07,1.2430733530932706e-06,4.922034417562988e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2094655721748118e-06,-1.0,-1.0,4.701851275743097e-07,-1.0,-1.0,-1.0,2.235387199557957e-06,1.2531649152215193e-06,4.938836054003567e-07,2.741944302297195e-06,3.114662193905238e-06,2.274606804697929e-06,5.036232504685984e-06,2.948194767596115e-06,2.249407157691669e-06,2.6876208342549255e-06,3.314025399197234e-06,7.966332188496339e-07,2.035966360554003e-06,1.2608014823682702e-06,4.896619797200581e-07,-1.0,-1.0,-1.0,2.5436793825251675e-06,3.611303651532809e-06,3.0343052198424923e-06,4.2165255840072055e-06,3.502490590593156e-06,3.7230487394379097e-06,3.3517481888385316e-06,3.1377671166604443e-06,3.0353198389774054e-06,2.208197457387951e-06,-1.0,-1.0,-1.0,2.9875236505652812e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.2102838186985247e-06,2.3529520176291274e-06,2.772742838849769e-06,1.8000058527939576e-06,2.0208753348199263e-06,7.967512961045748e-07,1.2229095745367347e-06,4.968982657660157e-07,1.695337033116531e-06,1.9885009366333686e-06,3.2426248149572375e-06,2.3660782540353477e-06,2.77727916891651e-06,3.5925555586487303e-06,1.961999875720727e-06,3.1459388320234858e-06,2.282508378581234e-06,2.7972368420217066e-06,3.656049948324693e-06,3.4334846838202378e-06,1.9231475822930923e-06,3.367978097875361e-06,3.0684536464077813e-06,-1.0,-1.0,-1.0,-1.0
0.30000000000000004,7.88035012898421e-07,1.233838215714894e-06,4.906194613579433e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2006740963028876e-06,-1.0,-1.0,4.687207420800379e-07,-1.0,-1.0,-1.0,2.1995352676390584e-06,1.2437294852194651e-06,4.922887941139612e-07,2.67135925207774e-06,3.0162923100883693e-06,2.235688817878912e-06,4.677056543417863e-06,2.7392602759216046e-06,2.2130304636933506e-06,2.6278272713888504e-06,3.1921493620389407e-06,7.928159012955048e-07,2.0072538649683956e-06,1.2510755162151986e-06,4.880718968236083e-07,-1.0,-1.0,-1.0,2.4917068517235476e-06,3.4534588167482996e-06,2.950314707298059e-06,3.917703012012269e-06,3.292737094505741e-06,3.552453992831436e-06,3.2261517982011927e-06,3.039239583901595e-06,2.9488212493166975e-06,2.1729989080657086e-06,-1.0,-1.0,-1.0,2.9005616192290737e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.104235360340759e-06,2.311926244575208e-06,2.707723082257062e-06,1.7791139201355618e-06,1.9931999927911756e-06,7.929339679701872e-07,1.214006981921513e-06,4.952870773825573e-07,1.6772455010464295e-06,1.9618996385453236e-06,3.1314823485251404e-06,2.3244216014463225e-06,2.711900777644352e-06,3.4367452929986485e-06,1.9361629134440103e-06,3.0474699013668072e-06,2.24464360915105e-06,2.730489747675605e-06,3.494799615741105e-06,3.292152495830501e-06,1.8985475108761286e-06,3.2387177828229915e-06,2.9789183246904127e-06,-1.0,-1.0,-1.0,-1.0
0.31000000000000005,7.842844535375244e-07,1.2246722376893602e-06,4.890405941836058e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.191947470294693e-06,-1.0,-1.0,4.672609395738155e-07,-1.0,-1.0,-1.0,2.1642628298953057e-06,1.2343658342073174e-06,4.906991519059716e-07,2.602779819281807e-06,2.9211603017052133e-06,2.197460346734325e-06,4.3435358899934545e-06,2.5454312137419143e-06,2.1772457428246016e-06,2.5693794957573213e-06,3.0747867507608298e-06,7.890169869938458e-07,1.9789546842202353e-06,1.2414265076611156e-06,4.864870441325228e-07,-1.0,-1.0,-1.0,2.4408243203507052e-06,3.302530521454269e-06,2.8686697219590123e-06,3.6401851149323507e-06,3.0956835026937127e-06,3.3896875836892247e-06,3.1052705897319124e-06,2.9438058924799253e-06,2.8648319797345615e-06,2.138371350205377e-06,-1.0,-1.0,-1.0,2.8162585957208033e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0017280953327086e-06,2.2716205676633693e-06,2.644241305879084e-06,1.7584649818416137e-06,1.965904980499024e-06,7.891350370062282e-07,1.2051694832552365e-06,4.936811303385945e-07,1.6593474461587724e-06,1.935655305515413e-06,3.0241850262402836e-06,2.2835032144033705e-06,2.6480710767008535e-06,3.2877053297379805e-06,1.9106686496338537e-06,2.9521318550130334e-06,2.207411592439577e-06,2.665355230928022e-06,3.3406703478267166e-06,3.1566408602410774e-06,1.8742642722559477e-06,3.114434139466016e-06,2.8920267901735918e-06,-1.0,-1.0,-1.0,-1.0
0.32000000000000006,7.805518327354503e-07,1.2155748968385303e-06,4.874668236762588e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1832852088231334e-06,-1.0,-1.0,4.658057056433531e-07,-1.0,-1.0,-1.0,2.12956044839309e-06,1.2250734102370481e-06,4.89114661960017e-07,2.5361441823324644e-06,2.8291555018111774e-06,2.159908784951017e-06,4.033835131406799e-06,2.36559527507185e-06,2.142043303318352e-06,2.5122468837280775e-06,2.9617693288776548e-06,7.852363866873905e-07,1.9510627494170194e-06,1.2318538326301517e-06,4.84907404226938e-07,-1.0,-1.0,-1.0,2.3910083597858306e-06,3.1582149201609918e-06,2.789304208605902e-06,3.3824445637980782e-06,2.91055185645452e-06,3.2343897549446986e-06,2.988927215921846e-06,2.8513688925754515e-06,2.783277970472683e-06,2.104305372539628e-06,-1.0,-1.0,-1.0,2.7345297999038875e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.9026425148316104e-06,2.2320222647386172e-06,2.5822608162627848e-06,1.7380562058869578e-06,1.9389850531668052e-06,7.853544140307343e-07,1.1963966004712185e-06,4.920804075279509e-07,1.6416407950632144e-06,1.9097631325395015e-06,2.92059859943692e-06,2.2433099245480144e-06,2.5857531514758532e-06,3.1451409177857987e-06,1.8855125077263415e-06,2.8598236543602327e-06,2.170801678448007e-06,2.601793851299164e-06,3.193347260225185e-06,3.0267099472755194e-06,1.8502937594336417e-06,2.9949349630835075e-06,2.8077001075068013e-06,-1.0,-1.0,-1.0,-1.0
0.33000000000000007,7.768370642715644e-07,1.2065456749600372e-06,4.858981333326544e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.174686830244566e-06,-1.0,-1.0,4.6435502592190025e-07,-1.0,-1.0,-1.0,2.095418840042202e-06,1.2158516656520783e-06,4.875353075146366e-07,2.471392549774864e-06,2.7401711532287763e-06,2.1230217631350303e-06,3.7462503755130175e-06,2.198723421066986e-06,2.1074136130017776e-06,2.456399515705959e-06,2.8529351689990304e-06,7.81474011554352e-07,1.923572082487401e-06,1.222356872226778e-06,4.833329597457099e-07,-1.0,-1.0,-1.0,2.3422360566284838e-06,3.0202215497465567e-06,2.712153987249922e-06,3.143064112741935e-06,2.7366124460700266e-06,3.0862173065940937e-06,2.876951011862112e-06,2.761834484997911e-06,2.704087383739158e-06,2.070791721147572e-06,-1.0,-1.0,-1.0,2.655293251610734e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.8068631849701984e-06,2.193118839846609e-06,2.5217458028057137e-06,1.7178847933178293e-06,1.9124350385906013e-06,7.815920102965546e-07,1.1876878590295038e-06,4.904848919004612e-07,1.6241234966328335e-06,1.8842183794921011e-06,2.8205935482687738e-06,2.203828799865689e-06,2.524910972691553e-06,3.0087701634530904e-06,1.86068997266876e-06,2.7704475670579274e-06,2.13480339768768e-06,2.539767144620052e-06,3.0525294105668816e-06,2.9021298139721234e-06,1.8266319189715294e-06,2.8800354947753318e-06,2.725861722453437e-06,-1.0,-1.0,-1.0,-1.0
0.33999999999999997,7.731400623416678e-07,1.1975840577967593e-06,4.843345067031477e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1661518565704661e-06,-1.0,-1.0,4.6290888608810073e-07,-1.0,-1.0,-1.0,2.061828874037371e-06,1.206700057053534e-06,4.859610718631012e-07,2.4084670903438883e-06,2.6541042664485274e-06,2.0867871442523396e-06,3.479199810923556e-06,2.043863555451488e-06,2.0733472966537063e-06,2.4018081597917874e-06,2.748128414891931e-06,7.777297732062845e-07,1.8964767947973655e-06,1.2129350126918536e-06,4.817636933862158e-07,-1.0,-1.0,-1.0,2.294485001127087e-06,2.8882727385249283e-06,2.6371566994897533e-06,2.9207286215682602e-06,2.573180779000808e-06,2.9448428325831937e-06,2.7691777429846873e-06,2.675111525392278e-06,2.6271905360064417e-06,2.0378212967906455e-06,-1.0,-1.0,-1.0,2.5784696754069254e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.7142786065268842e-06,2.1548980191869724e-06,2.462661316339755e-06,1.697947977864921e-06,1.8862498361316685e-06,7.778477374892177e-07,1.1790427878907377e-06,4.888945664617866e-07,1.6067935217646161e-06,1.859016370247678e-06,2.7240449137156855e-06,2.1650471404185528e-06,2.4655093750404104e-06,2.878323468471605e-06,1.836196590087848e-06,2.6839090574216077e-06,2.099406458099788e-06,2.479237598581316e-06,2.917929180351785e-06,2.782679996406965e-06,1.803274750290664e-06,2.769558132157371e-06,2.6464373893792067e-06,-1.0,-1.0,-1.0,-1.0
0.35,7.694607415559758e-07,1.1886895350065272e-06,4.827759273915229e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1576798134393118e-06,-1.0,-1.0,4.614672718658482e-07,-1.0,-1.0,-1.0,2.028781569342364e-06,1.1976180452667702e-06,4.843919383532319e-07,2.3473118655291852e-06,2.5708554828193065e-06,2.0511930191591064e-06,3.2312149456308295e-06,1.9001346864242556e-06,2.039835133406006e-06,2.3484442558238953e-06,2.647199052563734e-06,7.740035836859575e-07,1.8697710857878528e-06,1.2035876453590564e-06,4.801995879041525e-07,-1.0,-1.0,-1.0,2.2477332758723514e-06,2.762103041476021e-06,2.5642517564141086e-06,2.7142176596778716e-06,2.4196147412263955e-06,2.8099539929168147e-06,2.6654493623425804e-06,2.5911117314523816e-06,2.552519832401985e-06,2.005385152294115e-06,-1.0,-1.0,-1.0,2.5039824086755454e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.6247810794741863e-06,2.1173477471394434e-06,2.404973248238487e-06,1.6782430255609882e-06,1.8604244157229047e-06,7.741215077248113e-07,1.170460919490226e-06,4.873094142732318e-07,1.5896488631425293e-06,1.8341524918138876e-06,2.630832135606925e-06,2.1269524741557735e-06,2.4075140363415397e-06,2.753542992634892e-06,1.8120279654693582e-06,2.6001166805222837e-06,2.064600742027996e-06,2.4201686289012408e-06,2.7892716842729758e-06,2.66814911874368e-06,1.780218304977601e-06,2.6633321513303465e-06,2.5693551009680397e-06,-1.0,-1.0,-1.0,-1.0
0.36,7.657990169371069e-07,1.1798616001320664e-06,4.812223790548189e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1492702300886909e-06,-1.0,-1.0,4.6003016902414325e-07,-1.0,-1.0,-1.0,1.9962680922159453e-06,1.188605095308161e-06,4.828278903872237e-07,2.287872764545924e-06,2.490328942827332e-06,2.016227702219669e-06,3.000932475478001e-06,1.7667215372171376e-06,2.0068680541882312e-06,2.2962798997932883e-06,2.5500026900222244e-06,7.702953554652394e-07,1.843449241633489e-06,1.1943141666116877e-06,4.786406261133396e-07,-1.0,-1.0,-1.0,2.2019594447494942e-06,2.6414587004765726e-06,2.4933802880051315e-06,2.5223986487312782e-06,2.275311939249088e-06,2.6812528193629614e-06,2.565613777067938e-06,2.509749593048206e-06,2.4800097031260454e-06,1.9734744899734047e-06,-1.0,-1.0,-1.0,2.4317573129035266e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.538266572234361e-06,2.080456182361519e-06,2.348648310035289e-06,1.6587672343629352e-06,1.8349538168891506e-06,7.704132335478708e-07,1.16194178971219e-06,4.857294184515624e-07,1.5726875350031444e-06,1.8096221934765839e-06,2.5408388964440388e-06,2.0895325527998985e-06,2.350891457202967e-06,2.634182139971507e-06,1.78817976334878e-06,2.5189819798265753e-06,2.0303763032430546e-06,2.362524556097266e-06,2.6662942057609632e-06,2.5583345184153547e-06,1.7574586861003107e-06,2.561193439681721e-06,2.494545020096549e-06,-1.0,-1.0,-1.0,-1.0
0.37,7.621548039180813e-07,1.1710997505711726e-06,4.796738454031565e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1409226393276218e-06,-1.0,-1.0,4.5859756337694977e-07,-1.0,-1.0,-1.0,1.9642797537789655e-06,1.1796606763521514e-06,4.812689114214649e-07,2.2300974416230092e-06,2.4124321592705845e-06,1.9818797270105005e-06,2.7870867371164734e-06,1.642869570447265e-06,1.974437139214791e-06,2.245287828623585e-06,2.4564003453819837e-06,7.66605001442992e-07,1.8175056339220879e-06,1.1851139778398517e-06,4.7708679088552e-07,-1.0,-1.0,-1.0,2.1571425421431918e-06,2.526097128422137e-06,2.424485093999094e-06,2.3442205045777283e-06,2.1397072110975274e-06,2.5584550531988715e-06,2.4695246236603993e-06,2.43094228517533e-06,2.409596541833158e-06,1.9420806591044665e-06,-1.0,-1.0,-1.0,2.3617226880560383e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.454634595477129e-06,2.0442116939563093e-06,2.293654013539593e-06,1.6395179337783308e-06,1.8098331477811368e-06,7.667228279292785e-07,1.153484937864212e-06,4.841545621688221e-07,1.5559075729037856e-06,1.7854209859564523e-06,2.4539529708139406e-06,2.052775347807885e-06,2.295608941177369e-06,2.520005067417643e-06,1.7646477065130604e-06,2.4404193882669644e-06,1.996723364018497e-06,2.306270582845429e-06,2.548745657583246e-06,2.4530418867724654e-06,1.7349920475331039e-06,2.462984239097335e-06,2.421939413800187e-06,-1.0,-1.0,-1.0,-1.0
0.38,7.585280183403296e-07,1.1624034875471165e-06,4.781303101995643e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1326365775090943e-06,-1.0,-1.0,4.571694407830523e-07,-1.0,-1.0,-1.0,1.9328080076219232e-06,1.1707842616985784e-06,4.797149849663614e-07,2.1739352555238485e-06,2.33707589514305e-06,1.948137842108441e-06,2.58850270336602e-06,1.52788039413932e-06,1.942533615513935e-06,2.1954414053071582e-06,2.3662582429993642e-06,7.629324349429761e-07,1.7919347183546047e-06,1.1759864853980066e-06,4.755380651501627e-07,-1.0,-1.0,-1.0,2.1132620623894026e-06,2.415786416180036e-06,2.357510596162145e-06,2.178707741887532e-06,2.012270295430648e-06,2.4412895135181125e-06,2.3770410517712906e-06,2.354609583637931e-06,2.341218645915845e-06,1.9111951534374444e-06,-1.0,-1.0,-1.0,2.2938091899292148e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3737880803003443e-06,2.0086028577093403e-06,2.239958651439027e-06,1.620492484496301e-06,1.7850575842228873e-06,7.630502042641742e-07,1.14508990665187e-06,4.825848286521517e-07,1.5393070334931792e-06,1.7615444405770863e-06,2.37006608019064e-06,2.0166690464054643e-06,2.241634575399277e-06,2.4107862150020557e-06,1.741427575213181e-06,2.3643461326260755e-06,1.96363231225656e-06,2.2513727719127692e-06,2.4363860663855073e-06,2.3520849245584474e-06,1.7128145932904629e-06,2.3685528991761058e-06,2.3514725892663883e-06,-1.0,-1.0,-1.0,-1.0
0.39,7.549185764517105e-07,1.153772316079281e-06,4.765917572598073e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1244115845028183e-06,-1.0,-1.0,4.557457871459138e-07,-1.0,-1.0,-1.0,1.9018444474522994e-06,1.161975328740243e-06,4.781660945861589e-07,2.1193372112179053e-06,2.264174046050247e-06,1.914991006961496e-06,2.4040894819279147e-06,1.4211075198110274e-06,1.911148854497859e-06,2.1467146043890653e-06,2.2794476173303276e-06,7.592775697117654e-07,1.7667310334652133e-06,1.166931100562882e-06,4.7399443189426647e-07,-1.0,-1.0,-1.0,2.0702979494683063e-06,2.3103048613601807e-06,2.29240279194008e-06,2.024955007619051e-06,1.8925036485558948e-06,2.329497494686381e-06,2.288027516161862e-06,2.2806737833794753e-06,2.274816158631027e-06,1.880809608752873e-06,-1.0,-1.0,-1.0,2.2279497503753852e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.295633260639986e-06,1.973618452393048e-06,2.187531278375483e-06,1.6016882780227482e-06,1.7606223687723888e-06,7.593952763698743e-07,1.1367562421535655e-06,4.810202011836077e-07,1.5228839942845732e-06,1.7379881884443705e-06,2.289073752931256e-06,1.981202047693476e-06,2.188937211691985e-06,2.3063098565994245e-06,1.718515206387438e-06,2.2906821411227442e-06,1.9310936986634308e-06,2.1977980246479925e-06,2.328986080110347e-06,2.2552850116007325e-06,1.6909225768696493e-06,2.2777536400570007e-06,2.283080831791946e-06,-1.0,-1.0,-1.0,-1.0
0.4,7.51326394904539e-07,1.145205744954022e-06,4.750581704522148e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1162472036681892e-06,-1.0,-1.0,4.543265884135333e-07,-1.0,-1.0,-1.0,1.8713808047810097e-06,1.1532333589307424e-06,4.766222238987661e-07,2.0662559036243576e-06,2.1936435269844193e-06,1.8824283878405817e-06,2.2328342812178016e-06,1.3219524453338737e-06,1.88027436957324e-06,2.0990819977905483e-06,2.1958445242171487e-06,7.556403199166726e-07,1.7418891993611904e-06,1.1579472394917603e-06,4.724558741621631e-07,-1.0,-1.0,-1.0,2.028230586932745e-06,2.2094405179357845e-06,2.2291092094422734e-06,1.882122011946084e-06,1.7799403998416503e-06,2.222832191599033e-06,2.202353576526022e-06,2.209059619377972e-06,2.2103310130115306e-06,1.8509158004596798e-06,-1.0,-1.0,-1.0,2.1640795002988408e-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2200795597613397e-06,1.939247456137735e-06,2.1363416924834384e-06,1.583102736319846e-06,1.7365228097953397e-06,7.557579584838029e-07,1.1284834937955317e-06,4.794606630999822e-07,1.5066365534313007e-06,1.714747919637007e-06,2.2108751892790562e-06,1.946362958824871e-06,2.1374864481327074e-06,2.2063696703498416e-06,1.6959064928952835e-06,2.2193499540914963e-06,1.899098233973e-06,2.145514060016149e-06,2.2263264972768024e-06,2.1624708901304466e-06,1.6693123006019783e-06,2.190446324482812e-06,2.2167023446438784e-06,-1.0,-1.0,-1.0,-1.0
